"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2019","1,414.63","1,408.13","1,414.63","1,408.13","3.19M","0.46%"
"02/27/2019","1,418.53","1,414.63","1,419.67","1,414.63","4.17M","0.28%"
"02/28/2019","1,412.66","1,418.14","1,418.14","1,411.61","3.22M","-0.41%"
"03/03/2019","1,417.49","1,412.66","1,417.49","1,412.66","1.58M","0.34%"
"03/04/2019","1,412.58","1,417.49","1,421.14","1,410.46","4.06M","-0.35%"
"03/05/2019","1,414.33","1,412.58","1,414.64","1,411.34","3.04M","0.12%"
"03/06/2019","1,410.83","1,413.20","1,413.99","1,410.83","2.61M","-0.25%"
"03/07/2019","1,408.92","1,410.83","1,412.13","1,407.51","3.64M","-0.14%"
"03/10/2019","1,405.84","1,408.92","1,409.46","1,404.79","1.45M","-0.22%"
"03/11/2019","1,406.34","1,403.38","1,406.72","1,403.01","4.63M","0.04%"
"03/12/2019","1,405.00","1,406.34","1,406.89","1,404.48","4.62M","-0.10%"
"03/13/2019","1,411.21","1,405.00","1,411.21","1,405.00","2.21M","0.44%"
"03/14/2019","1,409.06","1,410.28","1,410.30","1,407.85","5.22M","-0.15%"
"03/17/2019","1,409.91","1,409.06","1,412.05","1,408.31","3.40M","0.06%"
"03/18/2019","1,413.32","1,409.91","1,413.32","1,407.46","6.75M","0.24%"
"03/19/2019","1,420.32","1,413.32","1,420.32","1,413.32","8.41M","0.50%"
"03/20/2019","1,423.46","1,420.32","1,424.09","1,416.79","9.84M","0.22%"
"03/21/2019","1,426.22","1,425.92","1,426.22","1,421.63","8.44M","0.19%"
"03/24/2019","1,422.66","1,426.22","1,434.19","1,420.51","7.66M","-0.25%"
"03/25/2019","1,416.00","1,420.21","1,420.21","1,413.41","4.76M","-0.47%"
"03/26/2019","1,408.04","1,416.00","1,416.00","1,408.04","4.10M","-0.56%"
"03/27/2019","1,413.21","1,410.49","1,413.57","1,408.27","4.62M","0.37%"
"03/28/2019","1,413.64","1,415.66","1,417.15","1,410.78","5.18M","0.03%"
"03/31/2019","1,413.32","1,413.64","1,413.64","1,402.71","4.06M","-0.02%"
"04/01/2019","1,400.16","1,413.32","1,413.32","1,400.16","3.00M","-0.93%"
"04/02/2019","1,403.59","1,402.86","1,406.49","1,402.86","8.39M","0.24%"
"04/03/2019","1,418.56","1,403.59","1,418.56","1,403.59","8.05M","1.07%"
"04/04/2019","1,419.30","1,419.72","1,419.78","1,414.50","5.65M","0.05%"
"04/07/2019","1,440.32","1,424.69","1,444.43","1,424.69","9.35M","1.48%"
"04/08/2019","1,446.48","1,440.32","1,446.48","1,440.32","6.83M","0.43%"
"04/09/2019","1,440.56","1,446.48","1,448.42","1,440.33","6.04M","-0.41%"
"04/10/2019","1,442.50","1,440.56","1,444.90","1,439.43","9.52M","0.13%"
"04/11/2019","1,438.48","1,437.11","1,443.54","1,437.11","2.68M","-0.28%"
"04/14/2019","1,444.97","1,438.48","1,445.98","1,438.48","2.10M","0.45%"
"04/15/2019","1,441.27","1,444.97","1,444.97","1,438.61","2.70M","-0.26%"
"04/16/2019","1,443.23","1,441.27","1,443.58","1,440.73","2.66M","0.14%"
"04/17/2019","1,444.73","1,443.23","1,445.06","1,442.90","5.24M","0.10%"
"04/18/2019","1,446.18","1,444.73","1,446.18","1,443.48","9.56M","0.10%"
"04/21/2019","1,446.35","1,446.18","1,450.01","1,446.00","6.79M","0.01%"
"04/22/2019","1,442.78","1,446.35","1,446.81","1,441.37","10.53M","-0.25%"
"04/23/2019","1,438.31","1,442.78","1,442.78","1,438.31","2.94M","-0.31%"
"04/24/2019","1,438.46","1,438.34","1,441.18","1,438.34","3.76M","0.01%"
"04/25/2019","1,442.23","1,438.46","1,442.29","1,435.76","28.86M","0.26%"
"04/28/2019","1,440.71","1,442.23","1,443.36","1,437.88","2.80M","-0.11%"
"04/29/2019","1,436.42","1,440.71","1,440.90","1,435.24","3.18M","-0.30%"
"04/30/2019","1,433.92","1,436.42","1,436.42","1,432.94","3.54M","-0.17%"
"05/02/2019","1,434.59","1,433.92","1,434.59","1,430.62","9.95M","0.05%"
"05/05/2019","1,436.45","1,434.59","1,436.45","1,431.13","4.35M","0.13%"
"05/06/2019","1,437.61","1,436.45","1,437.61","1,432.72","758.92K","0.08%"
"05/07/2019","1,441.71","1,438.15","1,441.71","1,437.69","5.36M","0.29%"
"05/08/2019","1,441.06","1,441.71","1,441.71","1,440.30","4.35M","-0.05%"
"05/09/2019","1,436.28","1,441.06","1,441.06","1,436.28","2.07M","-0.33%"
"05/12/2019","1,427.71","1,436.28","1,436.31","1,427.71","2.13M","-0.60%"
"05/13/2019","1,416.15","1,427.71","1,427.71","1,416.15","2.18M","-0.81%"
"05/14/2019","1,408.44","1,416.15","1,418.82","1,408.15","2.14M","-0.54%"
"05/15/2019","1,408.66","1,408.44","1,411.73","1,407.94","1.74M","0.02%"
"05/16/2019","1,399.58","1,408.66","1,408.66","1,398.15","1.89M","-0.64%"
"05/19/2019","1,398.69","1,399.58","1,399.58","1,393.28","1.62M","-0.06%"
"05/20/2019","1,396.46","1,398.69","1,401.35","1,396.01","1.11M","-0.16%"
"05/21/2019","1,409.43","1,396.46","1,413.55","1,396.46","4.15M","0.93%"
"05/22/2019","1,410.84","1,409.43","1,413.51","1,409.43","4.18M","0.10%"
"05/23/2019","1,408.49","1,410.84","1,412.91","1,406.86","3.27M","-0.17%"
"05/26/2019","1,410.32","1,407.68","1,410.59","1,406.96","866.24K","0.13%"
"05/27/2019","1,413.12","1,410.32","1,413.54","1,410.32","4.28M","0.20%"
"05/28/2019","1,427.59","1,414.24","1,427.74","1,414.24","5.67M","1.02%"
"05/29/2019","1,430.14","1,427.59","1,430.16","1,427.40","2.61M","0.18%"
"05/30/2019","1,433.52","1,430.14","1,433.52","1,430.14","3.29M","0.24%"
"06/02/2019","1,435.22","1,433.52","1,436.28","1,432.81","1.56M","0.12%"
"06/03/2019","1,434.62","1,435.22","1,435.22","1,433.48","2.34M","-0.04%"
"06/09/2019","1,446.01","1,438.85","1,446.01","1,437.72","12.12M","0.79%"
"06/10/2019","1,451.41","1,446.01","1,453.23","1,446.01","11.77M","0.37%"
"06/11/2019","1,450.07","1,451.41","1,451.41","1,447.18","8.87M","-0.09%"
"06/12/2019","1,451.00","1,450.07","1,452.39","1,449.63","5.71M","0.06%"
"06/13/2019","1,448.90","1,450.77","1,452.26","1,447.14","5.53M","-0.14%"
"06/16/2019","1,449.85","1,448.90","1,450.68","1,448.73","3.14M","0.07%"
"06/17/2019","1,449.76","1,449.85","1,451.78","1,445.36","10.27M","-0.01%"
"06/18/2019","1,451.42","1,449.76","1,451.42","1,449.47","4.48M","0.11%"
"06/19/2019","1,453.74","1,451.42","1,454.89","1,451.42","9.15M","0.16%"
"06/20/2019","1,454.97","1,453.74","1,454.97","1,453.47","12.28M","0.08%"
"06/23/2019","1,455.86","1,454.97","1,455.91","1,453.12","5.31M","0.06%"
"06/24/2019","1,454.78","1,455.86","1,456.38","1,454.69","6.82M","-0.07%"
"06/25/2019","1,462.05","1,454.78","1,462.36","1,454.78","6.91M","0.50%"
"06/26/2019","1,460.62","1,462.05","1,462.37","1,456.03","7.11M","-0.10%"
"06/27/2019","1,468.30","1,460.62","1,468.30","1,460.62","5.16M","0.53%"
"06/30/2019","1,471.04","1,468.30","1,471.04","1,468.30","4.51M","0.19%"
"07/01/2019","1,475.62","1,471.04","1,475.62","1,470.68","3.92M","0.31%"
"07/02/2019","1,490.42","1,475.62","1,490.68","1,475.27","7.21M","1.00%"
"07/03/2019","1,498.53","1,496.75","1,498.53","1,493.69","7.84M","0.54%"
"07/04/2019","1,511.20","1,498.53","1,512.30","1,498.53","7.66M","0.85%"
"07/07/2019","1,537.05","1,517.01","1,537.05","1,517.01","5.83M","1.71%"
"07/08/2019","1,532.83","1,537.05","1,538.03","1,527.22","2.68M","-0.27%"
"07/09/2019","1,538.31","1,532.83","1,542.43","1,532.83","4.99M","0.36%"
"07/10/2019","1,539.91","1,538.31","1,542.21","1,538.31","9.38M","0.10%"
"07/11/2019","1,537.09","1,539.91","1,541.13","1,537.09","3.12M","-0.18%"
"07/14/2019","1,537.08","1,537.31","1,537.98","1,535.00","3.10M","0.00%"
"07/15/2019","1,533.97","1,537.08","1,537.08","1,533.87","3.24M","-0.20%"
"07/16/2019","1,535.48","1,533.97","1,536.22","1,533.88","3.57M","0.10%"
"07/17/2019","1,538.71","1,535.48","1,539.61","1,535.48","3.12M","0.21%"
"07/18/2019","1,537.78","1,538.71","1,539.62","1,537.65","2.24M","-0.06%"
"07/21/2019","1,534.16","1,535.15","1,535.24","1,533.86","1.66M","-0.24%"
"07/22/2019","1,527.17","1,534.16","1,534.77","1,524.24","3.57M","-0.46%"
"07/23/2019","1,522.30","1,527.17","1,527.40","1,519.51","3.18M","-0.32%"
"07/24/2019","1,515.70","1,522.52","1,522.95","1,514.74","5.15M","-0.43%"
"07/25/2019","1,522.71","1,515.70","1,523.71","1,515.70","5.94M","0.46%"
"07/28/2019","1,527.68","1,523.77","1,529.55","1,523.77","7.49M","0.33%"
"07/29/2019","1,536.06","1,530.84","1,536.89","1,530.84","2.54M","0.55%"
"07/30/2019","1,546.22","1,537.91","1,546.22","1,537.91","4.61M","0.66%"
"07/31/2019","1,547.68","1,546.22","1,547.68","1,545.43","3.23M","0.09%"
"08/01/2019","1,549.58","1,547.68","1,550.90","1,546.03","3.61M","0.12%"
"08/04/2019","1,548.66","1,549.58","1,550.97","1,548.66","3.77M","-0.06%"
"08/05/2019","1,544.65","1,548.66","1,548.91","1,544.65","3.04M","-0.26%"
"08/06/2019","1,545.20","1,544.12","1,545.53","1,542.65","3.51M","0.04%"
"08/07/2019","1,544.21","1,545.20","1,547.00","1,544.15","5.27M","-0.06%"
"08/08/2019","1,543.55","1,544.21","1,544.67","1,543.42","5.58M","-0.04%"
"08/14/2019","1,539.59","1,543.55","1,543.55","1,539.25","2.85M","-0.26%"
"08/15/2019","1,535.20","1,539.44","1,539.44","1,534.85","2.50M","-0.29%"
"08/18/2019","1,530.43","1,535.20","1,536.86","1,530.43","3.29M","-0.31%"
"08/19/2019","1,529.32","1,530.64","1,530.64","1,528.92","1.63M","-0.07%"
"08/20/2019","1,534.69","1,529.32","1,536.27","1,528.21","2.82M","0.35%"
"08/21/2019","1,532.21","1,534.69","1,534.88","1,529.95","2.39M","-0.16%"
"08/22/2019","1,533.60","1,532.21","1,534.06","1,531.67","2.62M","0.09%"
"08/25/2019","1,533.79","1,533.66","1,534.50","1,531.87","1.69M","0.01%"
"08/26/2019","1,530.75","1,533.79","1,533.79","1,530.48","2.10M","-0.20%"
"08/27/2019","1,536.99","1,530.75","1,537.55","1,530.75","5.28M","0.41%"
"08/28/2019","1,534.43","1,537.21","1,537.21","1,534.43","1.76M","-0.17%"
"08/29/2019","1,533.09","1,534.37","1,534.75","1,533.05","2.24M","-0.09%"
"09/02/2019","1,540.75","1,542.04","1,542.53","1,540.21","2.81M","0.50%"
"09/03/2019","1,543.18","1,542.33","1,545.16","1,542.33","2.75M","0.16%"
"09/04/2019","1,542.16","1,542.83","1,543.43","1,542.16","1.39M","-0.07%"
"09/05/2019","1,551.07","1,542.16","1,551.15","1,542.16","4.24M","0.58%"
"09/08/2019","1,548.78","1,551.07","1,551.07","1,547.91","1.61M","-0.15%"
"09/11/2019","1,540.91","1,548.29","1,550.79","1,540.91","3.44M","-0.51%"
"09/12/2019","1,546.63","1,544.59","1,546.63","1,544.49","3.39M","0.37%"
"09/15/2019","1,535.55","1,546.63","1,546.63","1,530.38","6.18M","-0.72%"
"09/16/2019","1,524.33","1,535.28","1,535.28","1,522.60","5.39M","-0.73%"
"09/17/2019","1,513.93","1,524.33","1,524.36","1,513.22","1.80M","-0.68%"
"09/18/2019","1,489.37","1,513.93","1,514.19","1,481.90","2.91M","-1.62%"
"09/19/2019","1,490.39","1,489.38","1,491.80","1,481.77","4.25M","0.07%"
"09/22/2019","1,511.86","1,490.59","1,517.65","1,490.59","4.62M","1.44%"
"09/23/2019","1,519.43","1,519.23","1,524.49","1,516.80","2.66M","0.50%"
"09/24/2019","1,520.13","1,519.43","1,522.47","1,519.43","7.26M","0.05%"
"09/25/2019","1,519.97","1,520.13","1,520.27","1,519.53","3.58M","-0.01%"
"09/26/2019","1,521.34","1,521.19","1,523.10","1,518.17","1.71M","0.09%"
"09/29/2019","1,517.92","1,521.34","1,521.34","1,517.92","3.91M","-0.23%"
"09/30/2019","1,516.53","1,517.92","1,518.90","1,516.36","1.08M","-0.09%"
"10/01/2019","1,515.64","1,516.47","1,516.50","1,510.81","2.61M","-0.06%"
"10/02/2019","1,513.93","1,515.64","1,515.64","1,513.58","851.44K","-0.11%"
"10/03/2019","1,512.55","1,513.93","1,513.93","1,512.40","3.17M","-0.09%"
"10/06/2019","1,511.99","1,512.55","1,523.91","1,511.99","3.81M","-0.04%"
"10/07/2019","1,519.04","1,511.99","1,519.25","1,511.99","2.54M","0.47%"
"10/08/2019","1,517.72","1,519.04","1,521.88","1,517.72","2.42M","-0.09%"
"10/09/2019","1,517.92","1,517.72","1,518.19","1,515.30","4.49M","0.01%"
"10/10/2019","1,523.04","1,517.92","1,523.66","1,517.92","2.40M","0.34%"
"10/13/2019","1,519.85","1,523.32","1,523.32","1,519.85","1.41M","-0.21%"
"10/14/2019","1,521.20","1,520.02","1,523.30","1,517.41","2.50M","0.09%"
"10/15/2019","1,519.37","1,521.55","1,524.31","1,519.05","7.15M","-0.12%"
"10/16/2019","1,525.85","1,524.63","1,526.45","1,524.63","5.75M","0.43%"
"10/17/2019","1,527.12","1,525.85","1,529.31","1,525.85","4.03M","0.08%"
"10/20/2019","1,527.13","1,526.86","1,527.83","1,526.33","2.77M","0.00%"
"10/21/2019","1,526.64","1,527.34","1,527.90","1,526.29","3.15M","-0.03%"
"10/22/2019","1,525.30","1,526.29","1,526.29","1,525.30","1.23M","-0.09%"
"10/23/2019","1,525.18","1,525.30","1,526.04","1,525.04","2.11M","-0.01%"
"10/24/2019","1,526.44","1,524.81","1,526.89","1,524.68","5.31M","0.08%"
"10/27/2019","1,527.13","1,526.44","1,527.33","1,526.44","2.11M","0.05%"
"10/28/2019","1,523.32","1,527.13","1,527.20","1,523.14","3.50M","-0.25%"
"10/29/2019","1,524.77","1,523.32","1,525.25","1,523.32","4.46M","0.10%"
"10/30/2019","1,522.14","1,524.77","1,525.20","1,521.92","6.15M","-0.17%"
"10/31/2019","1,523.27","1,522.14","1,523.71","1,522.09","3.54M","0.07%"
"11/03/2019","1,520.51","1,524.38","1,526.53","1,520.51","6.31M","-0.18%"
"11/04/2019","1,520.71","1,520.16","1,520.71","1,519.62","5.99M","0.01%"
"11/05/2019","1,518.03","1,520.98","1,520.98","1,518.03","3.76M","-0.18%"
"11/06/2019","1,517.43","1,518.03","1,518.03","1,517.19","4.03M","-0.04%"
"11/07/2019","1,518.33","1,517.26","1,518.81","1,517.26","3.65M","0.06%"
"11/11/2019","1,515.91","1,518.33","1,518.33","1,515.91","1.87M","-0.16%"
"11/12/2019","1,510.24","1,515.91","1,515.91","1,510.15","2.26M","-0.37%"
"11/13/2019","1,510.29","1,510.24","1,510.77","1,508.14","695.27K","0.00%"
"11/14/2019","1,504.97","1,510.29","1,510.29","1,504.22","4.34M","-0.35%"
"11/17/2019","1,499.08","1,505.11","1,505.46","1,498.90","5.59M","-0.39%"
"11/18/2019","1,501.66","1,499.08","1,501.66","1,497.84","3.10M","0.17%"
"11/19/2019","1,506.77","1,501.22","1,506.77","1,501.16","6.78M","0.34%"
"11/20/2019","1,509.39","1,506.77","1,509.61","1,506.77","2.56M","0.17%"
"11/21/2019","1,505.65","1,509.39","1,509.39","1,505.52","6.66M","-0.25%"
"11/24/2019","1,505.55","1,505.65","1,508.95","1,504.91","4.39M","-0.01%"
"11/25/2019","1,520.76","1,505.90","1,520.76","1,505.90","8.96M","1.01%"
"11/26/2019","1,520.32","1,520.76","1,521.81","1,520.05","2.24M","-0.03%"
"11/27/2019","1,518.99","1,520.32","1,521.17","1,518.99","3.52M","-0.09%"
"11/28/2019","1,526.95","1,519.06","1,527.08","1,519.06","5.49M","0.52%"
"12/01/2019","1,532.74","1,527.47","1,535.08","1,527.47","5.20M","0.38%"
"12/02/2019","1,537.85","1,536.95","1,538.20","1,535.77","2.52M","0.33%"
"12/03/2019","1,540.53","1,538.37","1,540.61","1,538.37","3.38M","0.17%"
"12/04/2019","1,544.12","1,540.53","1,544.42","1,540.53","5.73M","0.23%"
"12/05/2019","1,547.31","1,544.12","1,547.31","1,544.12","6.47M","0.21%"
"12/08/2019","1,549.43","1,547.31","1,550.55","1,547.31","6.32M","0.14%"
"12/10/2019","1,549.77","1,549.43","1,552.58","1,549.21","6.43M","0.02%"
"12/11/2019","1,555.16","1,552.40","1,555.58","1,552.40","5.47M","0.35%"
"12/12/2019","1,567.41","1,555.16","1,567.41","1,555.16","2.13M","0.79%"
"12/15/2019","1,583.65","1,573.19","1,588.69","1,573.19","3.80M","1.04%"
"12/18/2019","1,583.74","1,583.65","1,584.09","1,579.01","5.16M","0.01%"
"12/19/2019","1,584.06","1,583.67","1,587.35","1,583.67","2.45M","0.02%"
"12/22/2019","1,593.27","1,584.06","1,597.17","1,584.06","4.30M","0.58%"
"12/23/2019","1,599.12","1,593.27","1,605.03","1,593.27","3.07M","0.37%"
"12/24/2019","1,600.17","1,600.70","1,601.05","1,598.83","1.81M","0.07%"
"12/25/2019","1,603.00","1,600.17","1,606.42","1,599.85","4.34M","0.18%"
"12/26/2019","1,604.00","1,603.00","1,605.16","1,600.91","3.41M","0.06%"
"12/29/2019","1,607.01","1,604.00","1,607.44","1,604.00","2.64M","0.19%"
"12/30/2019","1,608.29","1,607.01","1,608.29","1,606.16","5.70M","0.08%"
"12/31/2019","1,610.18","1,608.82","1,612.57","1,608.46","8.49M","0.12%"
"01/02/2020","1,612.05","1,612.81","1,614.56","1,611.34","1.50M","0.12%"
"01/05/2020","1,575.67","1,597.86","1,597.86","1,575.67","3.05M","-2.26%"
"01/06/2020","1,584.14","1,575.67","1,584.14","1,575.41","1.51M","0.54%"
"01/07/2020","1,592.02","1,588.34","1,594.77","1,588.34","1.91M","0.50%"
"01/08/2020","1,585.32","1,592.02","1,592.02","1,585.32","1.74M","-0.42%"
"01/09/2020","1,597.33","1,589.00","1,599.18","1,589.00","2.47M","0.76%"
"01/12/2020","1,600.20","1,597.33","1,600.23","1,596.72","2.13M","0.18%"
"01/13/2020","1,601.62","1,600.20","1,601.79","1,600.20","3.28M","0.09%"
"01/14/2020","1,620.36","1,612.66","1,620.36","1,612.66","4.74M","1.17%"
"01/15/2020","1,636.21","1,625.62","1,636.89","1,625.62","2.16M","0.98%"
"01/16/2020","1,639.70","1,635.99","1,639.70","1,635.99","3.77M","0.21%"
"01/19/2020","1,641.69","1,639.70","1,642.51","1,639.70","4.64M","0.12%"
"01/20/2020","1,642.65","1,643.27","1,643.64","1,642.30","2.40M","0.06%"
"01/21/2020","1,643.59","1,643.00","1,644.16","1,636.70","2.28M","0.06%"
"01/22/2020","1,651.48","1,643.59","1,651.48","1,643.18","2.88M","0.48%"
"01/23/2020","1,653.33","1,651.48","1,653.87","1,651.16","2.96M","0.11%"
"01/26/2020","1,649.07","1,653.33","1,653.55","1,649.07","1.94M","-0.26%"
"01/27/2020","1,646.85","1,649.07","1,649.07","1,646.26","2.83M","-0.13%"
"01/28/2020","1,645.99","1,646.85","1,650.81","1,645.99","3.45M","-0.05%"
"01/29/2020","1,659.07","1,649.67","1,659.07","1,649.67","4.48M","0.79%"
"01/30/2020","1,657.63","1,659.07","1,660.65","1,655.79","2.76M","-0.09%"
"02/02/2020","1,659.66","1,657.63","1,659.73","1,657.63","1.92M","0.12%"
"02/03/2020","1,662.50","1,659.66","1,663.02","1,659.66","2.65M","0.17%"
"02/04/2020","1,663.54","1,662.50","1,663.54","1,662.31","3.56M","0.06%"
"02/05/2020","1,654.99","1,664.03","1,664.10","1,654.33","2.06M","-0.51%"
"02/06/2020","1,656.04","1,654.99","1,656.05","1,654.15","3.55M","0.06%"
"02/09/2020","1,658.58","1,656.04","1,659.36","1,656.04","7.00M","0.15%"
"02/10/2020","1,660.01","1,658.70","1,661.13","1,657.95","1.95M","0.09%"
"02/11/2020","1,662.92","1,660.01","1,663.12","1,660.01","2.32M","0.18%"
"02/12/2020","1,661.73","1,646.10","1,662.92","1,646.10","5.77M","-0.07%"
"02/13/2020","1,662.57","1,661.73","1,663.82","1,661.73","3.44M","0.05%"
"02/16/2020","1,661.87","1,662.57","1,664.42","1,659.51","2.96M","-0.04%"
"02/17/2020","1,662.79","1,661.87","1,664.57","1,661.59","3.19M","0.05%"
"02/18/2020","1,659.98","1,662.56","1,667.05","1,656.02","4.91M","-0.17%"
"02/19/2020","1,664.18","1,664.90","1,665.52","1,662.47","3.69M","0.25%"
"02/20/2020","1,668.58","1,663.89","1,668.79","1,663.89","4.43M","0.26%"
"02/23/2020","1,668.66","1,668.80","1,669.64","1,665.34","4.07M","0.00%"
"02/24/2020","1,660.35","1,668.66","1,668.66","1,657.84","3.61M","-0.50%"
"02/25/2020","1,660.44","1,660.35","1,661.97","1,659.13","3.25M","0.01%"
"02/26/2020","1,662.30","1,660.97","1,662.61","1,657.88","2.66M","0.11%"
"02/27/2020","1,660.48","1,663.87","1,664.02","1,659.79","3.63M","-0.11%"
"03/01/2020","1,604.56","1,660.48","1,660.48","1,600.51","1.90M","-3.37%"
"03/02/2020","1,640.95","1,604.56","1,640.95","1,604.50","2.30M","2.27%"
"03/03/2020","1,637.96","1,640.95","1,643.63","1,637.18","3.25M","-0.18%"
"03/04/2020","1,629.49","1,637.74","1,637.74","1,618.75","7.99M","-0.52%"
"03/05/2020","1,617.79","1,629.76","1,630.39","1,613.39","3.28M","-0.72%"
"03/08/2020","1,562.64","1,617.26","1,617.26","1,562.39","3.98M","-3.41%"
"03/09/2020","1,471.62","1,561.84","1,561.84","1,468.69","4.25M","-5.82%"
"03/10/2020","1,493.26","1,471.62","1,502.26","1,471.62","8.53M","1.47%"
"03/11/2020","1,489.27","1,493.26","1,496.83","1,488.31","2.72M","-0.27%"
"03/12/2020","1,436.36","1,473.51","1,473.51","1,432.91","4.17M","-3.55%"
"03/15/2020","1,414.58","1,436.36","1,446.37","1,414.58","3.91M","-1.52%"
"03/16/2020","1,395.30","1,414.05","1,414.05","1,395.30","3.25M","-1.36%"
"03/17/2020","1,379.50","1,393.10","1,394.77","1,373.46","7.89M","-1.13%"
"03/18/2020","1,374.90","1,392.63","1,392.63","1,374.90","3.00M","-0.33%"
"03/19/2020","1,408.58","1,374.90","1,409.22","1,372.32","6.24M","2.45%"
"03/22/2020","1,394.90","1,408.13","1,408.40","1,384.04","5.58M","-0.97%"
"03/23/2020","1,389.32","1,394.90","1,395.50","1,389.32","6.29M","-0.40%"
"03/24/2020","1,360.29","1,389.39","1,390.06","1,359.42","10.18M","-2.09%"
"03/25/2020","1,385.06","1,361.39","1,390.62","1,361.31","3.63M","1.82%"
"03/26/2020","1,388.78","1,385.06","1,403.11","1,384.89","2.22M","0.27%"
"03/29/2020","1,362.41","1,384.12","1,384.12","1,362.41","2.31M","-1.90%"
"03/30/2020","1,355.44","1,362.04","1,362.70","1,355.44","5.15M","-0.51%"
"03/31/2020","1,350.62","1,355.44","1,356.38","1,349.18","2.13M","-0.36%"
"04/01/2020","1,341.25","1,350.62","1,350.62","1,338.30","2.10M","-0.69%"
"04/02/2020","1,329.78","1,341.25","1,341.25","1,329.56","71.15M","-0.86%"
"04/05/2020","1,322.38","1,329.10","1,331.22","1,322.38","3.26M","-0.56%"
"04/06/2020","1,310.15","1,322.38","1,322.60","1,310.15","2.38M","-0.92%"
"04/07/2020","1,313.33","1,309.59","1,313.33","1,304.21","2.67M","0.24%"
"04/08/2020","1,303.25","1,309.24","1,311.12","1,302.98","4.43M","-0.77%"
"04/09/2020","1,300.37","1,285.33","1,301.73","1,285.33","1.52M","-0.22%"
"04/12/2020","1,297.23","1,300.37","1,301.89","1,297.23","9.02M","-0.24%"
"04/13/2020","1,284.99","1,297.23","1,297.45","1,284.54","3.65M","-0.94%"
"04/14/2020","1,307.58","1,284.99","1,307.58","1,284.99","1.44M","1.76%"
"04/15/2020","1,308.39","1,307.58","1,319.42","1,307.33","2.85M","0.06%"
"04/16/2020","1,312.98","1,308.65","1,313.80","1,308.26","4.10M","0.35%"
"04/19/2020","1,320.15","1,313.56","1,320.15","1,313.45","3.28M","0.55%"
"04/20/2020","1,318.96","1,320.15","1,321.06","1,318.96","1.85M","-0.09%"
"04/21/2020","1,312.78","1,318.96","1,320.47","1,312.78","4.18M","-0.47%"
"04/22/2020","1,308.53","1,312.78","1,312.78","1,306.00","3.66M","-0.32%"
"04/23/2020","1,307.59","1,308.53","1,310.14","1,306.80","1.63M","-0.07%"
"04/26/2020","1,302.14","1,308.25","1,308.49","1,302.14","7.18M","-0.42%"
"04/27/2020","1,308.78","1,302.14","1,309.94","1,302.14","2.77M","0.51%"
"04/28/2020","1,307.86","1,309.88","1,311.20","1,307.86","2.66M","-0.07%"
